label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
002468e517eb2f7b746e365c636c3251b7901fd491ae0ad98469524a0b5b04c2.jpg,0.14813827160493828,0.28334503546099293,0.29695895061728395,0.27227482269503545,0.1913354938271605,0.3190936170212766,0.07123919753086419,0.451645390070922,0.2273317901234568,0.5482375886524823,0.38827469135802467,0.22257588652482269,0.6260833333333333,0.27228829787234043,0.7726265432098766,0.39091489361702125,0.5083703703703704,0.4323865248226951,0.44830246913580246,0.46267730496453896,0.31860185185185186,0.6007056737588653,0.41720679012345685,0.8298404255319148,0.5756635802469136,0.39099290780141843,0.7773734567901235,0.6034468085106383,0.8710956790123457,0.8380354609929078,0.12655246913580248,0.25582765957446807,0.162554012345679,0.25020886524822694,0.0,0.0,0.24415154320987653,0.20593404255319148,0.9168024691358024,0.9429893617021277,0.9311543209876544,0.9346347517730497,0.8543364197530865,0.8711595744680851,0.3498672839506173,0.90427304964539,0.3545925925925926,0.8794645390070921,0.44834876543209873,0.8490212765957447
005bd0e44d1137878fa3c82b6ba3a64df3ecaea67a4fe019c8270f14c4eed142.jpg,0.4046518518518518,0.1268871287128713,0.5087242798353909,0.22974191419141915,0.5952839506172839,0.23263828382838284,0.7203333333333333,0.32175181518151813,0.8522427983539095,0.39957095709570956,0.42542798353909467,0.22704587458745873,0.2935695473251029,0.3245887788778878,0.14777572016460905,0.3912310231023102,0.4982921810699588,0.4803366336633663,0.5641152263374486,0.48036633663366335,0.591962962962963,0.6917590759075908,0.650835390946502,0.8977458745874587,0.43249382716049384,0.4803003300330033,0.415,0.6723135313531353,0.4288559670781893,0.8783069306930693,0.0,0.0,0.41498765432098766,0.11295247524752476,0.0,0.0,0.46359670781893003,0.1213039603960396,0.3420962962962963,0.8976699669966998,0.0,0.0,0.4600576131687243,0.9004521452145214,0.6370905349794238,0.9255412541254127,0.6545185185185185,0.9228184818481847,0.654514403292181,0.9199471947194721
00684ca7b0fa10f72c24fcb5ed621206de97af47f3ee89d8960e8605270905cd.jpg,0.4229309090909091,0.1180457345971564,0.5395636363636364,0.22394099526066352,0.4228763636363636,0.2293016587677725,0.2894545454545454,0.3434739336492891,0.17679599999999998,0.44663033175355454,0.6480254545454546,0.21046824644549764,0.7521272727272728,0.34623696682464455,0.8396654545454545,0.45757345971563984,0.5229636363636364,0.4874123222748815,0.4437090909090909,0.4847345971563981,0.4144981818181818,0.726452606635071,0.3769272727272727,0.9248838862559241,0.6146290909090909,0.4847440758293839,0.6480109090909091,0.6912085308056872,0.68552,0.9166895734597157,0.41463272727272726,0.09900094786729857,0.4479854545454545,0.09616611374407583,0.0,0.0,0.5188945454545455,0.09624834123222749,0.7146727272727272,0.9656184834123223,0.7481309090909091,0.9574976303317536,0.6564181818181818,0.9330236966824644,0.29783054545454546,0.965675355450237,0.2854432727272727,0.9574454976303317,0.3895818181818182,0.9466161137440757
006bafa88562c1ee6c86bf3c7b642a8f82783de3514891dfebfadd0b3b7df467.jpg,0.49110096153846156,0.12064527687296417,0.47091346153846153,0.24294951140065146,0.36243269230769226,0.24835504885993487,0.3304086538461538,0.3571156351791531,0.36669711538461536,0.42511563517915313,0.5913173076923077,0.23477198697068405,0.6074759615384615,0.3789983713355049,0.591483173076923,0.29193648208469053,0.49109615384615385,0.5693599348534202,0.3906586538461539,0.5639039087947884,0.17384278846153847,0.7516465798045603,0.17390793269230767,0.9692263843648209,0.5955192307692307,0.5721188925081433,0.78009375,0.7896661237785016,0.8805865384615384,0.9611074918566775,0.4630024038461539,0.10148908794788274,0.527125,0.11504788273615635,0.42275240384615387,0.12056742671009772,0.5592956730769231,0.13947100977198695,0.0,0.0,0.0,0.0,0.0,0.0,0.1617685096153846,0.9937980456026059,0.1377262019230769,0.9937654723127036,0.1858548076923077,0.9937638436482086
00adb8040a9ddd844ce171bfd78f8dcc381d604bd3769cec62a01d6c30a60c1a.jpg,0.4939825503355704,0.5864954128440367,0.46243892617449667,0.459394495412844,0.1616751677852349,0.5162155963302753,0.14178120805369127,0.6298119266055047,0.1774503355704698,0.7623577981651376,0.6840469798657718,0.4188495412844037,0.8264899328859061,0.5675688073394496,0.8066711409395974,0.7460091743119266,0.5257087248322148,0.7055550458715597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4901120805369128,0.5702385321100917,0.5652563758389262,0.5161880733944954,0.39118993288590603,0.5081376146788991,0.5849966442953021,0.46477064220183484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00d815f29aad16a7fe356a40a8cea9babeb6714ca12f5bfa437cb9db92a77cbe.jpg,0.45321967213114756,0.09894791208791208,0.48416639344262297,0.21374989010989012,0.20220983606557377,0.2138734065934066,0.12961147540983606,0.3481956043956044,0.12928852459016393,0.46009670329670327,0.7971786885245901,0.213770989010989,0.808322131147541,0.33425934065934065,0.8598770491803279,0.44898901098901095,0.47418032786885245,0.46856483516483516,0.2967327868852459,0.4713406593406594,0.3066606557377049,0.6645252747252747,0.36986475409836067,0.8577054945054945,0.6618647540983607,0.4657912087912088,0.6828229508196721,0.6701076923076923,0.6722540983606557,0.8632901098901099,0.38025000000000003,0.09064967032967033,0.525772131147541,0.08228329670329669,0.3276065573770492,0.12149142857142857,0.6199508196721312,0.11027516483516482,0.6094450819672131,0.9277208791208791,0.7036221311475409,0.9248791208791208,0.6408639344262295,0.8772923076923077,0.4010188524590164,0.9276087912087913,0.32760327868852457,0.9220615384615385,0.4424590163934426,0.8633406593406593
011d732208b8d62879b400a86798e4611018f79e670d815aa614394da11eeb96.jpg,0.5395843137254902,0.24900388098318238,0.4979411764705882,0.3253751617076326,0.3161941176470588,0.3391358344113842,0.15887058823529412,0.4345420439844761,0.1758529411764706,0.53,0.6720235294117648,0.3116843467011643,0.7794039215686274,0.2052587322121604,0.8375960784313725,0.08797749029754205,0.5642705882352942,0.5245316946959897,0.4324313725490196,0.5272729624838293,0.35721882352941176,0.7073441138421734,0.2333027450980392,0.8956830530401035,0.6885803921568627,0.5164398447606727,0.7462901960784314,0.696490297542044,0.7380823529411765,0.8874799482535576,0.4816901960784314,0.24077231565329882,0.5563921568627451,0.23536093143596376,0.3744145098039216,0.2679417852522639,0.0,0.0,0.7711019607843137,0.9392923673997412,0.8293254901960785,0.9311190168175938,0.6882588235294118,0.9038965071151358,0.15087372549019606,0.9475601552393274,0.10119137254901961,0.9392729624838292,0.28314666666666666,0.9092871927554981
02657771f8e75f46a6e680d26c5407a5c754fdd3ba537611441faea9e03f6556.jpg,0.5064204968944099,0.16160190274841438,0.48212173913043477,0.24843974630021143,0.2350055900621118,0.24300634249471456,0.21085776397515527,0.10983615221987315,0.0,0.0,0.6981801242236024,0.24858562367864695,0.8179068322981367,0.11254207188160677,0.0,0.0,0.44247950310559003,0.5285327695560254,0.2825503105590062,0.5230993657505285,0.24292173913043477,0.7379302325581395,0.22651552795031057,0.9336934460887949,0.610416149068323,0.5312410147991543,0.6341490683229813,0.7488224101479916,0.6820807453416149,0.9472515856236786,0.45844472049689444,0.14245306553911205,0.5702130434782609,0.14255412262156447,0.35470310559006213,0.16137906976744187,0.6656645962732919,0.1615287526427061,0.6822049689440993,0.9718646934460888,0.7383478260869565,0.9692029598308668,0.6662173913043478,0.9609048625792811,0.17078074534161491,0.9718900634249472,0.12301242236024845,0.9690063424947145,0.2825062111801242,0.9472896405919662
028115dd4aafb7503ff09a460c0e64d36d9805926d2758811f283183f33004b0.jpg,0.3619709359605911,0.2081598393574297,0.3352152709359606,0.21902650602409637,0.1921694581280788,0.21363413654618474,0.09232660098522168,0.2489016064257028,0.15229458128078818,0.3953967871485944,0.49166748768472907,0.22444016064257027,0.6779704433497536,0.33293654618473895,0.6580591133004927,0.47410843373493977,0.4017812807881773,0.4226144578313253,0.3053985221674877,0.4226345381526105,0.1688950738916256,0.5745582329317269,0.20546354679802956,0.856706827309237,0.49500492610837443,0.41985943775100404,0.6480640394088669,0.5473574297188755,0.8278029556650247,0.840413654618474,0.3252211822660099,0.20543775100401607,0.36533349753694583,0.17566666666666667,0.2552837438423645,0.20004056224899597,0.3817768472906404,0.14025903614457833,0.9177487684729064,0.921722891566265,0.9242709359605912,0.9109317269076306,0.8344187192118226,0.8594216867469879,0.0956049261083744,0.9216666666666666,0.0956320197044335,0.9109477911646586,0.2354344827586207,0.8729638554216868
029683370a47c4ac5d317fd7776ec9446babfa23cebc9938ddb447e505151dae.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
